ids,0,1,2,3,4,5,6,7,8,9
frozenset({'PSPTO_4182'}),17.3871839716007,9.440546263420043,51.25545759543943,0.3718349010645878,32.50181087711958,56.75107627358763,105.2021925767609,79.32442688296247,63.20928391606677,46.63725098607789
frozenset({'PSPTO_4225'}),-7.108518354630678e-12,9.440546263420043,1.943631585292377e-11,-9.047102481856885e-12,2.492848588671227e-10,0.0,-2.01732581684026e-11,-5.053718045521542e-11,-1.067522800452735e-11,3.27691820169334e-14
frozenset({'PSPTO_4235'}),17.38718397160013,9.440546263421995,51.25545759543819,0.371834901064442,32.50181087713464,56.75107627357327,105.2021925767606,79.32442688287584,63.20928391606726,46.63725098607802
frozenset({'PSPTO_4248'}),3.665623684830728e-15,9.397659228890578,47.94015202239466,5.573320345586859e-14,29.66447708358686,47.81753999060718,88.31860670039026,2.955164680082114e-14,2.787569828593551e-14,42.40402224923308
frozenset({'PSPTO_4254'}),16.93560170957354,7.324694774235994,51.2554575954408,0.3718349010649038,32.50181087713512,56.75107627356928,105.2021925767606,79.32442688296157,63.20928391606675,46.63725098607718
frozenset({'PSPTO_4265'}),17.3871839715982,9.440546263363283,51.25545759543915,0.3718349010645185,32.50181087713415,56.75107627356947,105.2021925767613,79.32442688296364,63.20928391606591,46.63725098607735
frozenset({'PSPTO_4290'}),17.3871839716004,9.440546263420257,51.25545759544219,0.3718349010651852,32.50181087713278,56.75107627357285,105.2021925767603,79.32442688296297,63.20928391606588,46.63725098607759
frozenset({'PSPTO_4307'}),17.3871839715999,9.440546263421044,51.25545759543895,0.3718349010644111,32.50181087713543,56.75107627357334,105.2021925767607,79.32442688296116,63.20928391606645,46.63725098607782
frozenset({'PSPTO_4312'}),17.38718397159958,9.440546263472454,51.25545759544225,0.3718349010651852,32.50181087712973,56.75107627357267,105.2021925767601,79.32442688296169,63.20928391606687,46.63725098607729
frozenset({'PSPTO_4314'}),17.38718397160033,9.440546263419918,51.25545759543868,0.3718349010644018,32.50181087713521,56.75107627357875,105.1966903589696,79.3244268829631,63.2092839160672,46.63725098607744
frozenset({'PSPTO_4337'}),15.84720995122657,8.996819767456355,51.25545759544007,0.3718349010645544,32.36640564424685,56.7510762735732,105.2021925767613,79.09800276137697,63.20928391614206,44.77053528882057
frozenset({'PSPTO_4339'}),17.38718397160013,9.440546263421995,51.25545759543819,0.371834901064442,32.50181087713464,56.75107627357327,105.2021925767606,79.32442688287584,63.20928391606726,46.63725098607802
frozenset({'PSPTO_4354'}),17.38718397160056,9.440546263419973,51.25545759543986,0.3718349010640962,32.50181087713616,56.75107627357178,105.2021925768019,79.32442688296126,63.20928391606697,46.63725098607746
frozenset({'PSPTO_4363'}),17.3871839716003,9.440546263420984,51.25545759543954,0.3718349010645993,32.50181087713514,56.75107627357359,105.2021925767604,79.32442688296256,63.20928391606635,46.6372509860775
frozenset({'PSPTO_4394'}),4.319600464623687e-12,1.441780523123806e-12,3.148081323343726e-12,6.919294812386045e-12,-1.916208574196749e-11,-6.13852166931864e-11,3.699867670881247e-12,-1.276722221481683e-11,-4.719828454363162e-12,-1.424809455260229e-12
frozenset({'PSPTO_4396'}),17.3871839702544,9.440546263420227,51.25545759543795,0.3718349010646653,32.5018108771342,56.75107627357444,105.2021925767599,79.32442688296298,63.20928391606712,46.63725098607755
frozenset({'PSPTO_4397'}),-6.339665996045662e-14,1.760015261116476e-15,-1.12788769605797e-14,0.0,4.606870050747469e-11,3.527132516054569e-13,1.150136302403123e-13,1.143374916157353e-13,1.654513418157921e-13,2.867040033343133e-13
frozenset({'PSPTO_4399'}),17.37149891418063,9.429272725319375,51.15341241827751,0.3718349010641195,32.45004343060526,56.65831113618194,104.8117387339814,79.25349357386966,63.09422572272475,46.56415752152625
frozenset({'PSPTO_4402'}),-6.189535283628113e-15,2.467867889079655e-12,0.0,1.44486939320071e-14,-3.52606977457008e-14,-2.036393582645703e-14,-3.204609793676671e-13,2.390399796406319e-13,-2.337869875560687e-14,1.59789938459609e-14
frozenset({'PSPTO_4406'}),17.38718397160397,9.440546263419973,51.25545759544096,0.3718349010643119,32.50181087713388,56.75107627357242,105.2021925767612,79.3244268829622,63.20928391606684,46.63725098607678
frozenset({'PSPTO_4407'}),17.38718397160004,9.440546263420213,51.25545759543294,0.3718349010621759,32.50181087713351,56.7510762735736,105.2021925767626,79.32442688296116,63.2092839160664,46.63725098607743
frozenset({'PSPTO_4408'}),17.38718397160035,9.44054626342006,51.25545759544193,0.371834901063903,32.50181087713418,56.75107627357385,105.2021925767517,79.32442688296167,63.20928391606585,46.6372509860777
frozenset({'PSPTO_4410'}),17.3871839716003,9.440546263420984,51.25545759543954,0.3718349010645993,32.50181087713514,56.75107627357359,105.2021925767604,79.32442688296256,63.20928391606635,46.6372509860775
frozenset({'PSPTO_4411'}),17.38718397161011,9.440546263419977,51.2554575954405,0.3718349010647908,32.50181087713435,56.75107627357505,105.2021925767604,79.32442688296173,63.20928391606689,46.63725098607781
frozenset({'PSPTO_4413'}),17.38718397160045,9.440546263420146,51.25545759544077,0.3718349010639546,32.50181087713344,56.75107627357306,105.2021925767603,79.32442688296419,63.2092839160669,46.63725098607726
frozenset({'PSPTO_4421'}),3.154149535634838e-13,2.096355652120361e-15,-1.291357633819019e-13,2.407626504146198e-13,-4.390992310968893e-14,-1.012596548065617e-13,1.857554152520621e-13,-4.097060730405496e-13,-1.270739733922172e-13,0.0
frozenset({'PSPTO_4432'}),17.38718397160091,9.440546263420144,51.25545759543765,0.371834901064595,32.50181087713491,56.75107627357332,105.2021925767663,79.32442688296288,63.2092839160676,46.63725098607748
frozenset({'PSPTO_4433'}),17.38718397160068,9.440546263420147,51.25545759544029,0.3718349010647267,32.5018108771345,56.75107627356987,105.2021925767608,79.324426882964,63.20928391606665,46.63725098607795
frozenset({'PSPTO_4438'}),-7.409056871661146e-11,-3.64602817607418e-10,0.0,0.3718349010647908,3.578201305082683e-14,-5.648257909152553e-14,-1.969710759610257e-13,-5.429332686465259e-15,4.322767876703293e-14,
frozenset({'PSPTO_4439'}),-1.667670434749423e-11,-2.755716947812206e-10,-3.011361827741888e-14,0.3718349010644265,-2.267146857570729e-09,8.669797692414355e-08,-1.291899859346097e-09,-2.608960785488949e-12,-9.759762419855205e-10,-3.313297395175508e-15
frozenset({'PSPTO_4441'}),17.38718397160391,9.440546263419964,51.25545759543982,0.3718349010643119,32.50181087713384,56.75107627357248,105.2021925767601,79.32442688296243,63.20928391606747,46.63725098607702
frozenset({'PSPTO_4448'}),-1.282481260545534e-27,4.961432441730156e-12,-1.303013365020821e-15,1.896698885424808e-13,0.0,-1.024835725149102e-11,-9.346742770606567e-14,2.120748117097801e-14,-3.880333684618632e-15,
frozenset({'PSPTO_4449'}),3.367400254059693e-11,-5.317084992555429e-13,-3.931093913006566e-14,1.357788663968241e-14,0.0,-4.95443257626833e-14,-6.002959083158007e-14,4.320175065415185e-13,-2.71466634323263e-14,2.327644241301773e-14
frozenset({'PSPTO_4459'}),17.3871839716009,9.44054626342243,51.25545759544037,0.3718349010517844,32.5018108771345,56.75107627357409,105.2021925767608,79.32442688296445,63.20928391606655,46.63725098607777
frozenset({'PSPTO_4461'}),17.38718397161605,9.440546263420572,51.25545759543917,0.3718349010651169,32.50181087713262,56.75107627357231,105.2021925767601,79.32442688296163,63.20928391606727,46.63725098607726
frozenset({'PSPTO_4480'}),17.38718397160046,9.440546263419938,51.25545759543996,0.371834901064975,32.50181087713323,56.75107627357275,105.20219257676,79.32442688296072,63.20928391606714,46.63725098607711
frozenset({'PSPTO_4494'}),17.38718397159928,9.440546263419973,51.25545759543936,0.3718349010645171,32.50181087713393,56.75107627357274,105.2021925767604,79.32442688296156,63.20928391606628,46.63725098607721
frozenset({'PSPTO_4495'}),1.666851356025386e-14,3.453096445936032e-16,-8.668496066116119e-14,1.244600701063258e-14,-9.992542888107586e-15,-1.991839593209085e-13,1.418380870828782e-14,3.52547874450968e-14,-1.101745093315996e-13,-2.051058642546399e-14
frozenset({'PSPTO_4496'}),6.671727298967558e-13,5.756967841810034e-13,-5.5613933470646e-14,0.0,2.130481890929115e-14,1.127213747328869e-14,-7.001218967252053e-13,-5.591748535452704e-14,5.270917453559055e-14,
frozenset({'PSPTO_4501'}),-5.230962075244561e-12,-2.916498495072192e-11,-1.200838093818496e-11,2.571423473265871e-12,2.629408517421965e-10,-5.059946242455546e-11,-5.196462313536166e-12,-4.517941217732154e-10,4.071209372696734e-12,3.843537062595731e-12
frozenset({'PSPTO_4502'}),17.38523944197378,9.417187994045785,49.50572783637946,0.3718349010648737,29.13628983304768,49.86602559807238,104.8576905076974,79.32442688296166,63.015396628476,46.51405806470125
frozenset({'PSPTO_4503'}),-6.816014649070058e-14,9.440546263419897,-3.952751437536664e-14,1.770526439585389e-13,2.750220106587816e-12,-4.752676632173891e-14,5.496890248067066e-16,0.0,-2.202770599264211e-13,7.711408593504397e-16
frozenset({'PSPTO_4517'}),17.38718397023681,9.440546263423588,51.25545759543889,0.3718349010646097,32.50181087713533,56.75107627357411,105.2021925767607,79.3244268829617,63.20928391606632,46.63725098607734
frozenset({'PSPTO_4547'}),17.38718397160045,9.440546263420146,51.25545759544077,0.3718349010639546,32.50181087713344,56.75107627357306,105.2021925767603,79.32442688296419,63.2092839160669,46.63725098607726
frozenset({'PSPTO_4548'}),17.38718397160099,9.440546263419904,51.25545759543955,0.3718349010646097,32.50181087713343,56.7510762735737,105.2021925767607,79.32442688296145,63.20928391606635,46.63725098607708
frozenset({'PSPTO_4549'}),17.38718397160055,9.440546263419936,51.25545759546681,0.3718349010702955,32.50181087713396,56.75107627357331,105.2021925767611,76.87110500078124,63.20928391606504,46.6372509860778
frozenset({'PSPTO_4562'}),17.38718397160044,9.44054626342004,51.25545759543923,0.3718349010639886,32.50181087713492,56.75107627357232,105.2021925767606,79.32442688296258,63.2092839160669,46.63725098607841
frozenset({'PSPTO_4563'}),17.3871839702544,9.440546263420227,51.25545759543795,0.3718349010646653,32.5018108771342,56.75107627357444,105.2021925767599,79.32442688296298,63.20928391606712,46.63725098607755
frozenset({'PSPTO_4564'}),17.3871839716,9.440546263419954,51.2554575954405,0.3718349010644528,32.50181087713468,56.75107627357409,105.2021925767616,79.3244268829611,63.20928391606711,46.63725098607807
frozenset({'PSPTO_4569'}),17.38718397159987,9.440546263419973,51.2554575954394,0.3718349010644929,-1.976315752217582e-11,56.75107627357222,105.2021925767604,2.247969342841779e-12,63.20928391606657,46.63725098607721
frozenset({'PSPTO_4572'}),-1.15363380060529e-13,8.519125784146536e-13,-1.152570243786181e-13,-1.146847172660438e-12,-8.313240017035799e-28,-1.320887303252732e-13,6.449262915521065e-12,-9.388021792271729e-14,-1.294251220574263e-13,-3.372038614995519e-15
frozenset({'PSPTO_4632'}),17.38718397160056,9.440546263420144,51.25545759543952,0.3718349010646059,32.50181087713533,56.75107627357283,105.2021925767605,79.32442688296305,63.2092839160667,46.63725098607726
frozenset({'PSPTO_4650'}),17.38718397160013,9.440546263421995,51.25545759543819,0.371834901064442,32.50181087713464,56.75107627357327,105.2021925767606,79.32442688287584,63.20928391606726,46.63725098607802
frozenset({'PSPTO_4651'}),17.38718397160095,9.440546263420094,51.25545759543932,0.3718349010639949,32.50181087713439,56.75107627357334,105.2021925767604,79.32442688296203,63.20928391606705,46.63725098607656
frozenset({'PSPTO_4652'}),17.38718397160038,9.440546263419904,51.25545759543896,0.3718349010636589,32.50181087713396,56.75107627357247,105.2021925767613,79.3244268829479,63.20928391606842,46.63725098607682
frozenset({'PSPTO_4660'}),17.38718397160042,9.371594600921394,48.97483627507935,-3.43905786333549e-14,32.5018108771332,49.72962450750239,105.2021925767618,79.32442688296274,-5.007932242345438e-14,44.06093162167625
frozenset({'PSPTO_4686'}),17.38718397160046,9.440546263424775,51.25545759544043,0.3718349010648789,32.50181087713458,56.75107627357204,105.2021925767609,79.32442688296027,63.20928391606688,46.63725098607866
frozenset({'PSPTO_4687'}),17.38718397159621,9.440546263419991,51.25545759543942,0.3718349010647725,32.50181087713494,56.75107627357271,105.2021925767667,79.32442688296132,63.20928391606667,46.63725098607538
frozenset({'PSPTO_4795'}),17.38718397160045,9.440546263419952,51.25054301660921,0.3718349010647836,32.50181087713514,56.75107627357293,105.2021925767611,79.3244268829565,63.20928391606648,46.62304180894505
frozenset({'PSPTO_4799'}),3.580757416662679e-15,5.211492191453442e-13,-4.130135846952411e-14,1.44486939320071e-14,-5.958370320755946e-15,-8.145574330582814e-14,-6.069336730448239e-13,-3.241532679322712e-13,9.351479502242748e-14,6.57655412758391e-15
frozenset({'PSPTO_4800'}),9.770399923590007e-12,-4.799839535025156e-15,51.25545759543873,0.3718349010746972,32.50181087712173,56.75107627357332,105.1586068342255,-1.688912349861234e-13,63.2092839160656,46.63725098607681
frozenset({'PSPTO_4807'}),17.38718397160092,9.44054626342,51.25545759543945,0.3718349010645183,32.50181087713467,56.75107627357379,105.2021925767597,79.3244268829613,63.20928391606614,46.63725098607595
frozenset({'PSPTO_4825'}),17.3871839716139,9.440546263420146,51.2554575954404,0.3718349010646504,32.50181087713563,56.75107627357349,105.2021925767608,79.32442688296003,63.20928391606684,46.63725098607667
frozenset({'PSPTO_4828'}),9.932338000473225e-12,0.0,1.076341955449695e-11,7.861613594400987e-12,2.417067808334264e-13,1.061911670531922e-13,-5.696029225980555e-12,-7.957450762580166e-12,-4.692560876966592e-12,
frozenset({'PSPTO_4829'}),17.38718397160045,9.440546263714344,51.25545759544182,0.3718349010649596,32.50181087713442,56.75107627357204,105.2021925767604,79.32442688296257,63.20928391606692,46.63725098607779
frozenset({'PSPTO_4842'}),17.38718397160554,9.531981541332375e-11,51.25545759543977,0.3718349011795588,32.50181087713447,56.75107627357288,105.20219257676,79.32442688296231,63.20928391606645,46.63725098607735
frozenset({'PSPTO_4859'}),3.024356168934756e-12,-3.919839982211718e-12,3.055608940638836e-12,-3.017266169468539e-12,-3.027740495096599e-12,2.87367610338963e-12,2.047670537687835e-13,5.833638806709857e-14,-9.13648297668053e-14,3.03556679096867e-12
frozenset({'PSPTO_4861'}),17.38718397160013,9.440546263421995,51.25545759543819,0.371834901064442,32.50181087713464,56.75107627357327,105.2021925767606,79.32442688287553,63.20928391606726,46.63725098607802
frozenset({'PSPTO_4866'}),-4.200465417183973e-12,3.280368282322681e-12,-1.724839593179342e-12,7.726737381885152e-12,3.197790646674442e-11,5.241260208744466e-12,-4.026463658851575e-13,7.603319966015599e-14,6.260727605962504e-13,-3.859414166712991e-12
frozenset({'PSPTO_4867'}),2.797183049964645e-12,7.104754544118456e-12,-6.493398622591023e-12,7.404622566995963e-13,4.688263511101398e-12,-3.783277918929454e-13,8.221431791264068e-11,5.274074875161574e-12,6.373327110195249e-12,5.809259496994906e-12
frozenset({'PSPTO_4874'}),-3.274846065589928e-13,-3.608016565889361e-15,2.097319282345954e-14,4.306016745059874e-17,-1.581164472870749e-14,0.0,2.912705255487293e-14,2.444116115006026e-12,-4.702260452646922e-15,-1.677979695657466e-14
frozenset({'PSPTO_4875'}),1.171769947826519e-12,1.559944315899806e-14,8.463807752285388e-13,0.0,-1.034438392901799e-13,2.214431205192075e-14,1.0897598444143e-13,-4.892779968521116e-14,-1.232754152649969e-13,
frozenset({'PSPTO_4876'}),-8.452703988177236e-15,-2.437640649425715e-14,6.564783038985552e-14,6.22981867551069e-30,-5.552076483399123e-14,-1.193303367296543e-13,6.095476410482142e-15,0.0,6.143249931946216e-14,3.712132101122439e-14
frozenset({'PSPTO_4877'}),2.500277034038079e-14,-1.726548222968016e-15,-1.791622395825074e-13,5.048757769803183e-15,-1.357001075678595e-13,1.726952790572014e-13,3.347492617203497e-14,-6.136885747993892e-14,-6.806632408547624e-13,5.280600938585249e-15
frozenset({'PSPTO_4878'}),-3.522516223879075e-11,7.438874898256666e-13,3.12521966084022e-12,6.573583218780287e-15,0.0,3.578201305082683e-14,-3.781974894171181e-14,-9.517577650561854e-14,2.345116507474667e-14,
frozenset({'PSPTO_4880'}),2.78992181756179e-14,1.363960526831723e-12,-1.357166635401761e-13,5.142273446903504e-12,1.164047769900615e-12,1.783487654484782e-12,4.118795696632324e-13,1.069479066973751e-14,1.024817250048657e-13,2.294087228926167e-13
frozenset({'PSPTO_4891'}),17.38718397160042,9.440546263419916,51.25545759543896,0.3718349010642962,32.50181087713727,56.75107627357254,105.202192576761,79.32442688296273,63.20928391606747,46.63725098607735
frozenset({'PSPTO_4892'}),17.38718397023681,9.440546263423588,51.25545759543889,0.3718349010646097,32.50181087713533,56.75107627357411,105.2021925767607,79.3244268829617,63.20928391606632,46.63725098607734
frozenset({'PSPTO_4894'}),17.3871839702544,9.440546263420227,51.25545759543795,0.3718349010646653,32.5018108771342,56.75107627357444,105.2021925767599,79.32442688296298,63.20928391606712,46.63725098607755
frozenset({'PSPTO_4895'}),17.38718397160051,9.440546263419968,51.25545759543955,0.3718349010481765,32.50181087713413,56.75107627357192,105.2021925767601,79.32442688296507,63.20928391606807,46.63725098607768
frozenset({'PSPTO_4908'}),17.38718397163526,9.440546263419838,51.25545759543849,0.3718349010644834,32.50181087713576,56.75107627357239,105.20219257676,79.32442688296092,63.20928391606685,46.63725098607674
frozenset({'PSPTO_4915'}),17.38718397160041,9.440546263419899,51.25545759543837,0.3718349010642243,32.50181087713506,56.75107627357308,105.2021925767606,79.3244268829629,63.2092839160243,46.63725098607632
frozenset({'PSPTO_4916'}),17.38718397160043,9.440546263421126,51.2554575954392,0.3718349010645279,32.5018108771332,56.75107627357442,105.2021925767605,79.3244268829616,63.20928391606731,46.63725098607769
frozenset({'PSPTO_4917'}),17.38718397160038,9.440546263419419,51.25545759543944,0.3718349010639192,32.501810877134,56.75107627357276,105.2021925767617,79.3244268829628,63.2092839160673,46.63725098607631
frozenset({'PSPTO_4918'}),17.38718397160115,9.440546263419993,51.25545759543942,0.3718349010650838,32.5018108771351,56.75107627357419,105.2021925767606,79.32442688296203,63.20928391606596,46.63725098607705
frozenset({'PSPTO_4919'}),17.3871839715014,9.440546263443627,51.25545759543792,0.3718349010645054,32.50181087713423,56.75107627355909,105.2021925767594,79.32442688296244,63.20928391606752,46.63725098607271
frozenset({'PSPTO_4921'}),17.38718397160044,9.440546263419984,3.755883793962178e-14,0.3718349010646003,-4.39304283143458e-14,-2.294056440486289e-13,105.202192576761,79.32442688296135,-1.698775628679638e-14,6.753796462576349e-14
frozenset({'PSPTO_4922'}),-3.308634611726179e-13,9.923685969150094e-12,-2.010816494314455e-11,-1.059321295655613e-11,4.268596693186165e-11,-4.24859466772184e-11,2.719406713164161e-12,8.529614781535467e-11,-1.292693389476005e-11,1.342706089661494e-11
frozenset({'PSPTO_4937'}),17.38718397160038,9.440546263419943,51.25545759543926,0.3718349010646678,32.50181087713487,56.75107627357275,105.2021925767602,79.32442688296105,63.2092839160668,46.63725098607808
frozenset({'PSPTO_4943'}),-1.259899289374668e-13,3.879452561808692e-13,-3.940397868813845e-12,-2.47843926442387e-13,1.973245539782011e-14,1.864206153159924e-14,-8.517452642242369e-14,0.0,-2.018905537310485e-13,-4.288791532829947e-14
frozenset({'PSPTO_4945'}),17.38718397160051,9.44054626341915,51.25545759543922,0.3718349010642618,32.50181087713568,56.75107627357379,105.2021925767606,79.3244268829615,63.2092839160669,46.63725098607672
frozenset({'PSPTO_4951'}),-1.290918637259649e-27,6.859006293554953e-13,1.122890929267943e-14,2.537545850747218e-13,1.266767853214438e-11,-1.695435615525583e-12,1.220043446815533e-13,0.0,6.419495841672351e-15,2.742456110753327e-14
frozenset({'PSPTO_4955'}),-5.519330074906502e-14,-2.304972816459795e-12,3.403132176062104e-14,0.0,-1.614293616659405e-14,-8.618518425267468e-14,1.46875650585846e-14,-7.557304873749308e-15,-1.706647865315949e-14,
frozenset({'PSPTO_4965'}),17.38718397161491,9.440546263420146,51.25545759543881,0.3718349010747622,32.50181087713304,56.75107627357312,105.2021925767608,79.32442688296024,63.20928391606567,46.63725098607669
frozenset({'PSPTO_4976'}),0.0,-2.993746779173295e-16,8.372152997398753e-14,2.284087916509133e-17,-2.836726695596983e-14,3.465746225779992e-13,9.45694093047108e-14,7.577131101358757e-14,1.359346918453387e-14,2.385602698497699e-13
frozenset({'PSPTO_4978'}),-5.713130795229348e-16,3.24090064799239e-13,1.001178711200493e-14,0.0,2.681704122337357e-14,-9.203477966939464e-15,7.380842327999207e-11,6.836064980206569e-13,-2.13875995580252e-10,
frozenset({'PSPTO_4983'}),-1.809486469232248e-13,-5.111073061177012e-15,-3.144748975059678e-14,2.692590024362168e-14,4.560049682782051e-14,-8.133663507069e-14,-5.737867929763661e-13,2.222597191021873e-13,1.269045829389416e-13,-6.041389119790521e-14
frozenset({'PSPTO_4984'}),-7.01438626802551e-15,-3.320957788698712e-14,-2.315170361701103e-13,0.0,-4.273449354869282e-13,1.372212434950904e-13,-1.949992337624365e-12,-6.746328726497735e-14,2.263132837502304e-13,-7.954195247823892e-14
frozenset({'PSPTO_4991'}),17.38718397160117,9.44054626342101,51.25545759543765,0.3718349010645946,32.50181087713491,56.7510762735733,105.2021925767584,79.32442688296288,63.2092839160676,46.63725098607748
frozenset({'PSPTO_5001'}),4.691261216528053e-14,8.064142873112474e-14,-2.489867475555223e-14,-1.048614831277945e-14,3.887631438071203e-14,-1.093165523934185e-14,-1.015260872446458e-14,-4.325956193636075e-14,9.308788185870118e-14,-5.988613960983038e-14
frozenset({'PSPTO_5002'}),9.087557612232196e-15,5.544598720788787e-16,1.743659056062454e-13,3.546752904839136e-14,5.45324230831472e-14,1.425901092305731e-13,-6.460205536639086e-13,-1.294367534310557e-14,0.0,-3.105863135051815e-14
frozenset({'PSPTO_5003'}),-1.221808579539053e-13,5.434208963404861e-16,-3.056121376709189e-14,-7.651053707437037e-13,-1.790776761722295e-13,-1.277692337978149e-13,2.450979455672001e-14,-3.676513322080446e-14,0.0,-1.364757368034257e-14
frozenset({'PSPTO_5005'}),17.3871839715559,9.440546263420146,51.2554575954389,0.3718349010746972,32.50181087712173,56.75107627357332,105.2021925767802,79.32442688296341,63.2092839160656,46.63725098607681
frozenset({'PSPTO_5006'}),17.38718397160042,9.440546263419916,51.25545759543896,0.3718349010642962,32.50181087713727,56.75107627357254,105.202192576761,79.32442688296273,63.20928391606747,46.63725098607735
frozenset({'PSPTO_5016'}),17.38718397160068,9.440546263419936,51.25545759546681,0.3718349010644499,32.50181087713407,56.75107627357349,105.2021925767606,79.32442688296041,63.20928391607067,46.6372509860778
frozenset({'PSPTO_5017'}),17.38700576713114,9.440302373853092,51.25448972641645,0.3718349010639886,32.50122232338676,56.75002156573902,105.2001990503814,79.32362098638761,63.20797550324965,46.63641999382275
frozenset({'PSPTO_5023'}),17.38718397160095,9.440546263420094,51.25545759543913,0.3718349010639949,32.5018108771343,56.75107627357332,105.2021925767609,79.32442688296203,63.20928391606705,46.63725098607664
frozenset({'PSPTO_5035'}),6.112285529990071e-11,0.0,-3.861345978467204e-14,3.279553084138609e-12,6.164645129552768e-13,2.32144954550761e-12,-2.677207203126512e-13,-1.70324958559707e-13,2.90337254971978e-13,2.851447274671727e-11
frozenset({'PSPTO_5040'}),-5.186792474607614e-12,-9.393891681577872e-13,-2.69212316442518e-12,-9.689469001789053e-13,0.0,-1.873378253749314e-14,-1.141459759398101e-11,-1.41436740299668e-11,-3.124931660879654e-13,3.030632304958499e-12
frozenset({'PSPTO_5041'}),17.38718397160048,9.440546263420035,51.25545759543876,0.3718349010642624,32.50181087713656,56.75107627357246,105.2021925767611,79.324426882962,63.20928391606753,46.63725098607718
frozenset({'PSPTO_5047'}),3.054330085691501e-14,-1.294805175498176e-15,-4.098656164161114e-13,-3.36573753045271e-14,0.0,2.5104715820833e-14,79.32362098639038,-9.792809364308642e-14,-7.664806265385959e-15,
frozenset({'PSPTO_5049'}),-3.250996161970466e-13,1.555618311234072e-15,51.2554575954404,0.0,-3.248137185573895e-14,5.258248213911305e-14,-5.083432118237297e-14,-7.055291146697782e-13,-1.103008945438614e-14,-1.89030340857975e-14
frozenset({'PSPTO_5051'}),17.38718397161011,-1.423930788244681e-12,51.2554575954405,0.3718349010647908,32.50181087713435,56.75107627357505,105.2021925767604,79.32442688296173,63.20928391606689,46.63725098607781
frozenset({'PSPTO_5058'}),17.3871839716003,9.440546263420146,51.2554575954389,0.3718349010821543,32.50181087712173,56.75107627357332,105.2021925767802,79.31028947780857,63.2092839160656,46.63725098607712
frozenset({'PSPTO_5060'}),17.38718397160049,9.440546263420089,51.25545759543815,0.371834901064277,32.50181087713663,56.75107627357387,105.2021925767528,79.3244268829636,63.2092839160674,46.6372509860748
frozenset({'PSPTO_5062'}),17.38718397160038,9.440546263419906,51.25545759543937,0.3718349010644156,32.50181087713741,56.75107627357259,105.2021925767372,79.32442688296179,63.20928391606747,46.63725098607739
frozenset({'PSPTO_5068'}),17.38537425324587,9.439461264752916,51.23580493324516,0.3718349010645993,32.50181087713514,56.75107627357359,105.1909923325679,79.32033461112862,63.20264019657142,46.59198812043008
frozenset({'PSPTO_5069'}),-3.289708046665728e-15,1.060004722414479e-15,51.25545759543979,0.371834901063941,32.50181087713396,56.75107627357262,105.2021925767608,79.32442688296366,63.20928391606488,46.63725098607615
frozenset({'PSPTO_5074'}),17.38718397160017,9.440546263420238,51.25545759543915,0.371834901062753,32.50181087713395,56.75107627357352,105.2021925767612,79.32442688296362,63.20928391606771,46.63725098607749
frozenset({'PSPTO_5079'}),17.38718397160699,9.440546263419376,51.25545759543983,0.371834901064873,32.50181087713459,56.75107627357225,105.2021925767606,79.3244268829631,63.20928391606668,46.63725098607777
frozenset({'PSPTO_5080'}),17.38718397160126,9.440546263436273,51.25545759617622,0.3718349010649038,32.50181087697651,56.75107627357492,105.20219257676,79.32442688296165,63.20928391606697,46.63725098607774
frozenset({'PSPTO_5083'}),17.38718397160087,9.440546263419888,51.25545759543944,0.3718349010639192,32.50181087713397,56.75107627357241,105.2021925767615,79.3244268829628,63.20928391606762,46.63725098607684
frozenset({'PSPTO_5085'}),17.38718397160031,9.44054626342004,51.2554575954396,0.3718349010639886,32.50181087713492,56.75107627357394,105.2021925767596,79.32442688296173,63.2092839160669,46.63725098607848
frozenset({'PSPTO_5092'}),17.38718397160391,9.440546263419964,51.25545759543982,0.3718349010643119,32.50181087713384,56.75107627357248,105.2021925767601,79.32442688296123,63.20928391606747,46.63725098607702
frozenset({'PSPTO_5100'}),-2.204601606769053e-14,-6.965706772104977e-14,1.920950916363264e-14,-1.958045279607843e-17,9.916790223370565e-15,9.498607798389287e-15,-4.064596426666225e-14,2.627976270976041e-14,2.701995087726931e-13,-8.693313082988288e-14
frozenset({'PSPTO_5110'}),12.86028078845058,9.440546263420059,51.25545759543905,0.3718349010639192,32.50181087713396,56.75107627357381,105.2021925767612,79.32442688296263,63.20928391606768,46.63725098607727
frozenset({'PSPTO_5118'}),1.978205443920388e-15,1.144237126117057e-16,5.512665729032053e-14,1.191154182709666e-14,5.995525732864554e-14,-7.622781303982454e-14,1.05564059510406e-12,1.095139312153358e-12,2.501563871034531e-13,2.235061883644576e-14
frozenset({'PSPTO_5121'}),16.23115643669026,8.801436392704149,47.23542276947643,0.3718349010625933,28.93379234709522,40.53648305255243,104.6739736349314,79.24914920147985,62.68383143309087,46.30386300388759
frozenset({'PSPTO_5126'}),3.095276974742695e-14,-2.98075004060819e-12,4.533374952935625e-12,-2.489085254241171e-12,-7.68066578946593e-14,-3.072866712906553e-12,6.802362659399296e-14,1.396084634546394e-13,-3.012027645860288e-12,3.010423671204794e-12
frozenset({'PSPTO_5127'}),3.025481542551726e-12,-6.172842451636994e-12,-3.787146968698217e-12,4.03930807236755e-15,-2.459321883383477e-12,-1.12409070137057e-11,-2.310386961079694e-12,-8.198111005089272e-10,2.023220735660038e-13,2.589840024950722e-12
